id,width,height,class,x,y,w,h
2397,640,640,0,0.16640625,0.73515625,0.0890625,0.1109375
2397,640,640,0,0.103125,0.85859375,0.0875,0.1046875
2397,640,640,0,0.62421875,0.83046875,0.0765625,0.1578125
2397,640,640,0,0.3296875,0.95546875,0.10625,0.0890625
2397,640,640,0,0.625,0.83046875,0.10625,0.1078125
2397,640,640,0,0.93984375,0.9609375,0.0703125,0.06875
2397,640,640,0,0.321875,0.96484375,0.125,0.0703125
2397,640,640,0,0.159375,0.43359375,0.10625,0.1578125
2397,640,640,0,0.23359375,0.60546875,0.1359375,0.1015625
2397,640,640,0,0.103125,0.22890625,0.125,0.1265625
2397,640,640,0,0.9359375,0.946875,0.08125,0.10625
2397,640,640,0,0.3828125,0.6453125,0.140625,0.165625
2397,640,640,0,0.3671875,0.77109375,0.11875,0.1328125
2397,640,640,0,0.62734375,0.38046875,0.0890625,0.0859375
2397,640,640,0,0.91484375,0.29609375,0.1546875,0.1015625
2397,640,640,0,0.52890625,0.38359375,0.0890625,0.0890625
2397,640,640,0,0.571875,0.6953125,0.125,0.121875
2397,640,640,0,0.51484375,0.23359375,0.0953125,0.1015625
2397,640,640,0,0.63671875,0.24921875,0.1109375,0.1015625
2397,640,640,0,0.02890625,0.7125,0.0578125,0.09375
2397,640,640,0,0.0828125,0.93984375,0.10625,0.1203125
2397,640,640,0,0.07578125,0.05859375,0.0953125,0.1015625
2397,640,640,0,0.05234375,0.159375,0.1046875,0.0625
2397,640,640,0,0.18203125,0.096875,0.1171875,0.096875
2397,640,640,0,0.3703125,0.64765625,0.084375,0.1140625
2397,640,640,0,0.859375,0.41875,0.128125,0.096875
2397,640,640,0,0.165625,0.7453125,0.078125,0.090625
2397,640,640,0,0.08984375,0.9453125,0.0921875,0.109375
2397,640,640,0,0.38515625,0.31484375,0.0921875,0.0859375
2397,640,640,0,0.52265625,0.25234375,0.0953125,0.1046875
2397,640,640,0,0.36640625,0.74765625,0.1078125,0.1078125
2397,640,640,0,0.69765625,0.73984375,0.0953125,0.1265625
2397,640,640,0,0.696875,0.75625,0.125,0.165625
2397,640,640,0,0.17890625,0.084375,0.1359375,0.140625
2397,640,640,0,0.06796875,0.1546875,0.1359375,0.0875
2397,640,640,0,0.17109375,0.45703125,0.0703125,0.0796875
2397,640,640,0,0.06796875,0.065625,0.1140625,0.09375
2397,640,640,0,0.20859375,0.60625,0.1109375,0.11875
2397,640,640,0,0.10234375,0.56796875,0.1484375,0.1109375
2397,640,640,0,0.62578125,0.36875,0.1109375,0.0875
2397,640,640,0,0.61640625,0.5109375,0.1296875,0.11875
2397,640,640,0,0.95078125,0.66875,0.0984375,0.11875
2397,640,640,0,0.5671875,0.70390625,0.10625,0.1578125
2397,640,640,0,0.53828125,0.765625,0.0953125,0.140625
2397,640,640,0,0.3796875,0.3125,0.11875,0.11875
2397,640,640,0,0.51796875,0.40703125,0.0765625,0.1015625
2397,640,640,0,0.1515625,0.86953125,0.178125,0.1265625
2398,640,640,0,0.390625,0.64765625,0.1,0.1265625
2398,640,640,0,0.4890625,0.78671875,0.1,0.1328125
2398,640,640,0,0.50234375,0.69609375,0.1484375,0.1265625
2398,640,640,0,0.36640625,0.2375,0.0765625,0.09375
2398,640,640,0,0.4984375,0.39453125,0.178125,0.1265625
2398,640,640,0,0.31796875,0.14921875,0.1359375,0.1265625
2398,640,640,0,0.96640625,0.35546875,0.0671875,0.1578125
2398,640,640,0,0.32421875,0.57734375,0.0890625,0.1078125
2398,640,640,0,0.58046875,0.13046875,0.1359375,0.1015625
2398,640,640,0,0.234375,0.9546875,0.1,0.090625
2398,640,640,0,0.44921875,0.09296875,0.1484375,0.1109375
2398,640,640,0,0.3140625,0.06640625,0.1,0.1015625
2398,640,640,0,0.51328125,0.26015625,0.0890625,0.1109375
2398,640,640,0,0.70390625,0.69140625,0.1140625,0.0859375
2398,640,640,0,0.815625,0.9265625,0.11875,0.146875
2398,640,640,0,0.55546875,0.13125,0.1109375,0.11875
2398,640,640,0,0.5125,0.2703125,0.078125,0.090625
2398,640,640,0,0.6765625,0.50234375,0.10625,0.1328125
2398,640,640,0,0.1984375,0.42578125,0.1,0.1109375
2398,640,640,0,0.58828125,0.95546875,0.1546875,0.0890625
2398,640,640,0,0.94921875,0.04765625,0.1015625,0.0953125
2398,640,640,0,0.9140625,0.22890625,0.10625,0.1578125
2398,640,640,0,0.88515625,0.290625,0.0953125,0.140625
2398,640,640,0,0.6484375,0.61328125,0.0875,0.0734375
2398,640,640,0,0.66875,0.503125,0.125,0.096875
2398,640,640,0,0.81953125,0.6328125,0.0921875,0.140625
2398,640,640,0,0.86875,0.67109375,0.11875,0.1578125
2398,640,640,0,0.7296875,0.1703125,0.140625,0.165625
2398,640,640,0,0.7140625,0.29609375,0.11875,0.1328125
2398,640,640,0,0.7125,0.84296875,0.08125,0.1328125
2398,640,640,0,0.640625,0.86953125,0.1,0.1578125
2398,640,640,0,0.45,0.38359375,0.0875,0.1046875
2398,640,640,0,0.515625,0.53046875,0.0625,0.1109375
2398,640,640,0,0.7171875,0.17265625,0.084375,0.1140625
2398,640,640,0,0.64765625,0.62890625,0.0953125,0.1015625
2398,640,640,0,0.821875,0.94609375,0.103125,0.1078125
2398,640,640,0,0.43671875,0.478125,0.0921875,0.125
2398,640,640,0,0.91875,0.2203125,0.125,0.121875
2398,640,640,0,0.71328125,0.27265625,0.1078125,0.1078125
2398,640,640,0,0.959375,0.35546875,0.08125,0.1078125
2398,640,640,0,0.7015625,0.68046875,0.0875,0.0828125
2398,640,640,0,0.4921875,0.5421875,0.08125,0.11875
2398,640,640,0,0.4296875,0.47109375,0.10625,0.1328125
2398,640,640,0,0.596875,0.9515625,0.103125,0.096875
2398,640,640,0,0.6296875,0.8734375,0.103125,0.14375
2398,640,640,0,0.27109375,0.334375,0.1109375,0.165625
2399,640,640,0,0.51640625,0.04296875,0.1359375,0.0859375
2399,640,640,0,0.9546875,0.76171875,0.090625,0.1078125
2399,640,640,0,0.503125,0.6765625,0.078125,0.090625
2399,640,640,0,0.42734375,0.884375,0.0921875,0.125
2399,640,640,0,0.94453125,0.4421875,0.1109375,0.11875
2399,640,640,0,0.39375,0.0859375,0.159375,0.0875
2399,640,640,0,0.14765625,0.25234375,0.0890625,0.1015625
2399,640,640,0,0.7203125,0.5765625,0.140625,0.165625
2399,640,640,0,0.50625,0.93671875,0.0625,0.1109375
2399,640,640,0,0.96015625,0.31171875,0.0796875,0.0859375
2399,640,640,0,0.20546875,0.2203125,0.0703125,0.11875
2399,640,640,0,0.3046875,0.47265625,0.1,0.1015625
2399,640,640,0,0.4890625,0.80078125,0.178125,0.1265625
2399,640,640,0,0.30859375,0.55546875,0.1359375,0.1265625
2399,640,640,0,0.35703125,0.64375,0.0765625,0.09375
2399,640,640,0,0.6671875,0.90859375,0.10625,0.1328125
2399,640,640,0,0.659375,0.909375,0.125,0.096875
2399,640,640,0,0.440625,0.78984375,0.0875,0.1046875
2399,640,640,0,0.16875,0.36953125,0.1,0.1015625
2399,640,640,0,0.85234375,0.16484375,0.0953125,0.1015625
2399,640,640,0,0.50390625,0.66640625,0.0890625,0.1109375
2399,640,640,0,0.43984375,0.49921875,0.1484375,0.1109375
2399,640,640,0,0.7078125,0.57890625,0.084375,0.1140625
2399,640,640,0,0.959375,0.18046875,0.08125,0.1015625
2399,640,640,0,0.95390625,0.3,0.0921875,0.0875
2399,640,640,0,0.50859375,0.38828125,0.0703125,0.0796875
2399,640,640,0,0.26875,0.290625,0.065625,0.090625
2399,640,640,0,0.1296875,0.25390625,0.11875,0.1109375
2399,640,640,0,0.86015625,0.18359375,0.0953125,0.1046875
2399,640,640,0,0.16015625,0.40546875,0.1359375,0.1109375
2399,640,640,0,0.26171875,0.740625,0.1109375,0.165625
2399,640,640,0,0.21640625,0.2125,0.0734375,0.0625
2399,640,640,0,0.38359375,0.090625,0.1171875,0.0625
2399,640,640,0,0.51953125,0.03828125,0.1171875,0.0765625
2399,640,640,0,0.72265625,0.24609375,0.0921875,0.0859375
2399,640,640,0,0.9046875,0.63515625,0.10625,0.1578125
2399,640,640,0,0.86640625,0.31484375,0.0890625,0.0890625
2399,640,640,0,0.909375,0.6265625,0.125,0.121875
2399,640,640,0,0.70390625,0.67890625,0.1078125,0.1078125
2399,640,640,0,0.7046875,0.70234375,0.11875,0.1328125
2399,640,640,0,0.7171875,0.24375,0.11875,0.11875
2399,640,640,0,0.85546875,0.33828125,0.0765625,0.1015625
2399,640,640,0,0.54609375,0.5375,0.1109375,0.11875
2399,640,640,0,0.87578125,0.696875,0.0953125,0.140625
2399,640,640,0,0.96171875,0.76171875,0.0765625,0.1578125
2399,640,640,0,0.31484375,0.96484375,0.0890625,0.0703125
2399,640,640,0,0.4828125,0.94453125,0.08125,0.1109375
2399,640,640,0,0.4203125,0.87734375,0.10625,0.1328125
2399,640,640,0,0.1890625,0.83203125,0.1,0.1109375
2399,640,640,0,0.25234375,0.30234375,0.0953125,0.1265625
2399,640,640,0,0.440625,0.16015625,0.125,0.1265625
2399,640,640,0,0.496875,0.36484375,0.10625,0.1578125
2399,640,640,0,0.57109375,0.53671875,0.1359375,0.1015625
2400,640,640,0,0.89609375,0.34453125,0.0953125,0.1265625
2400,640,640,0,0.8234375,0.43515625,0.10625,0.1078125
2400,640,640,0,0.553125,0.76015625,0.0875,0.0828125
2400,640,640,0,0.35,0.47421875,0.178125,0.1265625
2400,640,640,0,0.7703125,0.3,0.125,0.121875
2400,640,640,0,0.56484375,0.35234375,0.1078125,0.1078125
2400,640,640,0,0.9671875,0.771875,0.065625,0.11875
2400,640,640,0,0.55546875,0.77109375,0.1140625,0.0859375
2400,640,640,0,0.528125,0.58203125,0.10625,0.1328125
2400,640,640,0,0.5,0.69296875,0.0875,0.0734375
2400,640,640,0,0.82265625,0.43515625,0.0765625,0.1578125
2400,640,640,0,0.340625,0.86640625,0.1,0.1328125
2400,640,640,0,0.35390625,0.77578125,0.1484375,0.1265625
2400,640,640,0,0.17578125,0.65703125,0.0890625,0.1078125
2400,640,640,0,0.34375,0.621875,0.08125,0.11875
2400,640,640,0,0.28125,0.55078125,0.10625,0.1328125
2400,640,640,0,0.05,0.50546875,0.1,0.1109375
2400,640,640,0,0.04453125,0.07890625,0.0890625,0.1109375
2400,640,640,0,0.5203125,0.5828125,0.125,0.096875
2400,640,640,0,0.67109375,0.7125,0.0921875,0.140625
2400,640,640,0,0.3015625,0.46328125,0.0875,0.1046875
2400,640,640,0,0.3671875,0.61015625,0.0625,0.1109375
2400,640,640,0,0.58125,0.25,0.140625,0.165625
2400,640,640,0,0.565625,0.37578125,0.11875,0.1328125
2400,640,640,0,0.5640625,0.92265625,0.08125,0.1328125
2400,640,640,0,0.4921875,0.93515625,0.1,0.1296875
2400,640,640,0,0.71640625,0.03125,0.0765625,0.0625
2400,640,640,0,0.81484375,0.115625,0.1296875,0.11875
2400,640,640,0,0.765625,0.30859375,0.10625,0.1578125
2400,640,640,0,0.73671875,0.3703125,0.0953125,0.140625
2400,640,640,0,0.49921875,0.70859375,0.0953125,0.1015625
2400,640,640,0,0.48125,0.940625,0.103125,0.11875
2400,640,640,0,0.40703125,0.2109375,0.1109375,0.11875
2400,640,640,0,0.03984375,0.046875,0.0796875,0.09375
2400,640,640,0,0.7203125,0.75078125,0.11875,0.1578125
2400,640,640,0,0.8953125,0.3609375,0.125,0.165625
2400,640,640,0,0.36953125,0.06171875,0.0703125,0.0796875
2400,640,640,0,0.56875,0.25234375,0.084375,0.1140625
2400,640,640,0,0.2421875,0.72734375,0.1,0.1265625
2400,640,640,0,0.3640625,0.35,0.078125,0.090625
2400,640,640,0,0.28828125,0.5578125,0.0921875,0.125
2400,640,640,0,0.12265625,0.4140625,0.1109375,0.165625
2400,640,640,0,0.3578125,0.05859375,0.10625,0.1171875
2400,640,640,0,0.43203125,0.21015625,0.1359375,0.1015625
2400,640,640,0,0.36484375,0.33984375,0.0890625,0.1109375
2400,640,640,0,0.30078125,0.17265625,0.1484375,0.1109375
2400,640,640,0,0.165625,0.14609375,0.1,0.1015625
2400,640,640,0,0.16953125,0.22890625,0.1359375,0.1265625
2400,640,640,0,0.21796875,0.3171875,0.0765625,0.09375
2401,640,640,0,0.890625,0.88203125,0.121875,0.1515625
2401,640,640,0,0.6125,0.084375,0.125,0.096875
2401,640,640,0,0.76328125,0.2140625,0.0921875,0.140625
2401,640,640,0,0.8125,0.25234375,0.11875,0.1578125
2401,640,640,0,0.65625,0.42421875,0.08125,0.1328125
2401,640,640,0,0.20546875,0.7171875,0.1546875,0.15
2401,640,640,0,0.64765625,0.27265625,0.1140625,0.0859375
2401,640,640,0,0.9109375,0.6109375,0.140625,0.221875
2401,640,640,0,0.3,0.7734375,0.08125,0.11875
2401,640,640,0,0.415625,0.71953125,0.1,0.1578125
2401,640,640,0,0.334375,0.92734375,0.125,0.1453125
2401,640,640,0,0.178125,0.55390625,0.1,0.1265625
2401,640,640,0,0.334375,0.22890625,0.1,0.1265625
2401,640,640,0,0.3734375,0.059375,0.10625,0.11875
2401,640,640,0,0.4359375,0.1234375,0.08125,0.11875
2401,640,640,0,0.26796875,0.15859375,0.0890625,0.1078125
2401,640,640,0,0.403125,0.74921875,0.0875,0.1546875
2401,640,640,0,0.4328125,0.36796875,0.1,0.1328125
2401,640,640,0,0.44609375,0.27734375,0.1484375,0.1265625
2401,640,640,0,0.1,0.8125,0.11875,0.2125
2401,640,640,0,0.1421875,0.03125,0.1,0.0625
2401,640,640,0,0.65078125,0.62421875,0.0765625,0.0796875
2401,640,640,0,0.540625,0.54765625,0.103125,0.1265625
2401,640,640,0,0.5734375,0.4546875,0.103125,0.14375
2401,640,640,0,0.809375,0.9234375,0.125,0.153125
2401,640,640,0,0.1953125,0.88125,0.11875,0.165625
2401,640,640,0,0.59140625,0.21015625,0.0953125,0.1015625
2401,640,640,0,0.7359375,0.63359375,0.059375,0.0828125
2401,640,640,0,0.765625,0.534375,0.103125,0.121875
2401,640,640,0,0.18359375,0.5859375,0.0890625,0.140625
2401,640,640,0,0.81875,0.92421875,0.1,0.1515625
2401,640,640,0,0.459375,0.11171875,0.0625,0.1109375
2401,640,640,0,0.528125,0.7984375,0.103125,0.14375
2401,640,640,0,0.584375,0.45078125,0.1,0.1578125
2401,640,640,0,0.53203125,0.55859375,0.1546875,0.1328125
2401,640,640,0,0.71953125,0.734375,0.1484375,0.140625
2401,640,640,0,0.6203125,0.8921875,0.10625,0.15
2401,640,640,0,0.51171875,0.8046875,0.0890625,0.165625
2401,640,640,0,0.71640625,0.7515625,0.1140625,0.1125
2401,640,640,0,0.88203125,0.8796875,0.0765625,0.115625
2401,640,640,0,0.759375,0.5171875,0.11875,0.165625
2401,640,640,0,0.7359375,0.6,0.10625,0.09375
2401,640,640,0,0.9109375,0.61328125,0.125,0.1796875
2401,640,640,0,0.6203125,0.08359375,0.10625,0.1328125
2401,640,640,0,0.30078125,0.7796875,0.0578125,0.121875
2401,640,640,0,0.5921875,0.19453125,0.0875,0.0734375
2401,640,640,0,0.6453125,0.26171875,0.0875,0.0828125
2401,640,640,0,0.38046875,0.0609375,0.0921875,0.121875
2401,640,640,0,0.621875,0.8765625,0.084375,0.16875
2402,640,640,0,0.95078125,0.096875,0.0984375,0.19375
2402,640,640,0,0.90546875,0.334375,0.1453125,0.153125
2402,640,640,0,0.3421875,0.42109375,0.171875,0.1046875
2402,640,640,0,0.3546875,0.47421875,0.13125,0.0921875
2402,640,640,0,0.215625,0.35703125,0.175,0.1046875
2402,640,640,0,0.21875,0.34375,0.225,0.140625
2402,640,640,0,0.33125,0.41328125,0.2125,0.1796875
2402,640,640,0,0.89296875,0.1703125,0.1703125,0.171875
2402,640,640,0,0.8953125,0.325,0.140625,0.15
2402,640,640,0,0.95390625,0.1015625,0.0921875,0.140625
2402,640,640,0,0.90546875,0.21328125,0.1703125,0.1671875
2403,640,640,0,0.52890625,0.08046875,0.0953125,0.1578125
2403,640,640,0,0.228125,0.6796875,0.121875,0.125
2403,640,640,0,0.34140625,0.60703125,0.1359375,0.1015625
2403,640,640,0,0.19921875,0.57890625,0.1359375,0.1078125
2403,640,640,0,0.3015625,0.4890625,0.1,0.11875
2403,640,640,0,0.459375,0.1140625,0.10625,0.15
2403,640,640,0,0.2171875,0.590625,0.096875,0.096875
2403,640,640,0,0.3078125,0.4984375,0.078125,0.090625
2403,640,640,0,0.63828125,0.09921875,0.0890625,0.1984375
2403,640,640,0,0.221875,0.70078125,0.103125,0.0890625
2403,640,640,0,0.54765625,0.08515625,0.1109375,0.1109375
2403,640,640,0,0.47265625,0.11015625,0.0890625,0.1015625
2404,640,640,0,0.8296875,0.57265625,0.1,0.1671875
2404,640,640,0,0.859375,0.55390625,0.10625,0.1796875
2404,640,640,0,0.79375,0.65078125,0.11875,0.1796875
2404,640,640,0,0.14453125,0.396875,0.1546875,0.15
2404,640,640,0,0.1484375,0.571875,0.084375,0.11875
2404,640,640,0,0.79765625,0.65703125,0.0921875,0.1359375
2404,640,640,0,0.13671875,0.546875,0.1109375,0.15
2404,640,640,0,0.19609375,0.51875,0.0890625,0.09375
2404,640,640,0,0.1546875,0.41796875,0.11875,0.1203125
2405,640,640,0,0.421875,0.959375,0.178125,0.08125
2405,640,640,0,0.40234375,0.64921875,0.1546875,0.0796875
2405,640,640,0,0.29921875,0.5765625,0.1359375,0.15
2405,640,640,0,0.38984375,0.66640625,0.1359375,0.0765625
2405,640,640,0,0.303125,0.58984375,0.14375,0.1078125
2405,640,640,0,0.40859375,0.959375,0.1578125,0.08125
2405,640,640,0,0.36328125,0.51953125,0.1359375,0.1328125
2405,640,640,0,0.35625,0.5453125,0.121875,0.115625
2406,640,640,0,0.79765625,0.90859375,0.1578125,0.1078125
2406,640,640,0,0.0859375,0.7890625,0.165625,0.11875
2406,640,640,0,0.12265625,0.67734375,0.1546875,0.1015625
2406,640,640,0,0.8109375,0.9015625,0.178125,0.09375
2406,640,640,0,0.68828125,0.5125,0.1359375,0.15
2406,640,640,0,0.0671875,0.8,0.128125,0.096875
2406,640,640,0,0.696875,0.97109375,0.11875,0.0578125
2406,640,640,0,0.06015625,0.671875,0.1203125,0.140625
2406,640,640,0,0.16171875,0.66484375,0.1296875,0.1578125
2406,640,640,0,0.8015625,0.96796875,0.128125,0.0640625
2406,640,640,0,0.04609375,0.93984375,0.0921875,0.1203125
2406,640,640,0,0.79140625,0.58515625,0.1546875,0.0796875
2406,640,640,0,0.75234375,0.45546875,0.1359375,0.1328125
2406,640,640,0,0.6953125,0.94375,0.184375,0.1125
2406,640,640,0,0.81796875,0.97578125,0.1484375,0.0484375
2406,640,640,0,0.6921875,0.52578125,0.14375,0.1078125
2406,640,640,0,0.77890625,0.60234375,0.1359375,0.0765625
2406,640,640,0,0.7453125,0.48125,0.121875,0.115625
2407,640,640,0,0.20234375,0.91796875,0.1109375,0.1328125
2407,640,640,0,0.1265625,0.78203125,0.125,0.1390625
2407,640,640,0,0.32578125,0.2078125,0.1484375,0.0875
2407,640,640,0,0.3484375,0.30546875,0.159375,0.1109375
2407,640,640,0,0.0421875,0.3625,0.084375,0.115625
2407,640,640,0,0.1203125,0.75234375,0.2,0.2296875
2407,640,640,0,0.2046875,0.203125,0.11875,0.096875
2407,640,640,0,0.334375,0.29140625,0.121875,0.1046875
2407,640,640,0,0.30546875,0.12109375,0.1578125,0.1078125
2407,640,640,0,0.309375,0.19921875,0.128125,0.1015625
2407,640,640,0,0.29140625,0.50546875,0.1484375,0.1015625
2407,640,640,0,0.80078125,0.18671875,0.1578125,0.1046875
2407,640,640,0,0.30234375,0.52265625,0.1953125,0.1515625
2407,640,640,0,0.203125,0.171875,0.184375,0.14375
2407,640,640,0,0.8,0.165625,0.178125,0.165625
2407,640,640,0,0.05546875,0.3515625,0.1109375,0.21875
2407,640,640,0,0.31875,0.1140625,0.178125,0.09375
2408,640,640,0,0.140625,0.51953125,0.159375,0.1109375
2408,640,640,0,0.1015625,0.41328125,0.128125,0.1015625
2408,640,640,0,0.09609375,0.73671875,0.1921875,0.1515625
2408,640,640,0,0.11796875,0.421875,0.1484375,0.0875
2408,640,640,0,0.1109375,0.328125,0.178125,0.09375
2408,640,640,0,0.09140625,0.02578125,0.1546875,0.0515625
2408,640,640,0,0.09765625,0.33515625,0.1578125,0.1078125
2408,640,640,0,0.08359375,0.71953125,0.1484375,0.1015625
2408,640,640,0,0.1265625,0.50546875,0.121875,0.1046875
2408,640,640,0,0.59296875,0.40078125,0.1578125,0.1046875
2408,640,640,0,0.07890625,0.03359375,0.1359375,0.0671875
2408,640,640,0,0.5921875,0.3796875,0.178125,0.165625
2409,640,640,0,0.8296875,0.315625,0.178125,0.165625
2409,640,640,0,0.2328125,0.321875,0.184375,0.14375
2409,640,640,0,0.234375,0.353125,0.11875,0.096875
2409,640,640,0,0.3390625,0.34921875,0.128125,0.1015625
2409,640,640,0,0.32109375,0.65546875,0.1484375,0.1015625
2409,640,640,0,0.83046875,0.33671875,0.1578125,0.1046875
2409,640,640,0,0.15625,0.93125,0.125,0.1375
2409,640,640,0,0.33203125,0.67265625,0.1953125,0.1515625
2409,640,640,0,0.0703125,0.5015625,0.140625,0.21875
2409,640,640,0,0.35546875,0.3578125,0.1484375,0.0875
2409,640,640,0,0.3640625,0.44140625,0.121875,0.1046875
2409,640,640,0,0.05703125,0.5125,0.1140625,0.115625
2409,640,640,0,0.33515625,0.27109375,0.1578125,0.1078125
2409,640,640,0,0.3484375,0.2640625,0.178125,0.09375
2409,640,640,0,0.378125,0.45546875,0.159375,0.1109375
2409,640,640,0,0.15,0.89375,0.2,0.2125
2410,640,640,0,0.7703125,0.7296875,0.178125,0.165625
2410,640,640,0,0.23046875,0.23203125,0.1359375,0.1328125
2410,640,640,0,0.2890625,0.678125,0.178125,0.09375
2410,640,640,0,0.2796875,0.76328125,0.128125,0.1015625
2410,640,640,0,0.3046875,0.85546875,0.121875,0.1046875
2410,640,640,0,0.31875,0.86953125,0.159375,0.1109375
2410,640,640,0,0.175,0.7671875,0.11875,0.096875
2410,640,640,0,0.77109375,0.75078125,0.1578125,0.1046875
2410,640,640,0,0.25703125,0.37890625,0.1359375,0.0765625
2410,640,640,0,0.27578125,0.68515625,0.1578125,0.1078125
2410,640,640,0,0.16640625,0.2890625,0.1359375,0.15
2410,640,640,0,0.29609375,0.771875,0.1484375,0.0875
2410,640,640,0,0.1703125,0.30234375,0.14375,0.1078125
2410,640,640,0,0.2234375,0.2578125,0.121875,0.115625
2410,640,640,0,0.1734375,0.7359375,0.184375,0.14375
2410,640,640,0,0.26953125,0.36171875,0.1546875,0.0796875
2411,640,640,0,0.2296875,0.17265625,0.125,0.1390625
2411,640,640,0,0.30546875,0.30859375,0.1109375,0.1328125
2411,640,640,0,0.2234375,0.14296875,0.2,0.2296875
2412,640,640,0,0.225,0.4703125,0.14375,0.175
2412,640,640,0,0.484375,0.29609375,0.165625,0.1484375
2412,640,640,0,0.57109375,0.3078125,0.1390625,0.175
2412,640,640,0,0.23046875,0.465625,0.1734375,0.15625
2412,640,640,0,0.58359375,0.2953125,0.1421875,0.196875
2412,640,640,0,0.490625,0.31953125,0.14375,0.1921875
2413,640,640,0,0.559375,0.3390625,0.14375,0.175
2413,640,640,0,0.81875,0.16484375,0.165625,0.1484375
2413,640,640,0,0.91796875,0.1640625,0.1421875,0.196875
2413,640,640,0,0.825,0.18828125,0.14375,0.1921875
2413,640,640,0,0.56484375,0.334375,0.1734375,0.15625
2413,640,640,0,0.90546875,0.1765625,0.1390625,0.175
2414,640,640,0,0.3640625,0.88125,0.178125,0.165625
2414,640,640,0,0.36484375,0.90234375,0.1578125,0.1046875
2415,640,640,0,0.51796875,0.93515625,0.1359375,0.0765625
2415,640,640,0,0.49140625,0.78828125,0.1359375,0.1328125
2415,640,640,0,0.42734375,0.8453125,0.1359375,0.15
2415,640,640,0,0.43125,0.85859375,0.14375,0.1078125
2415,640,640,0,0.484375,0.8140625,0.121875,0.115625
2415,640,640,0,0.53046875,0.91796875,0.1546875,0.0796875
2416,640,640,0,0.81953125,0.66171875,0.1359375,0.1515625
2416,640,640,0,0.9140625,0.71171875,0.171875,0.0796875
2416,640,640,0,0.8203125,0.68359375,0.184375,0.1015625
2417,640,640,0,0.1484375,0.04140625,0.140625,0.0828125
2417,640,640,0,0.64765625,0.20703125,0.1296875,0.1890625
2417,640,640,0,0.53984375,0.66953125,0.1296875,0.1109375
2417,640,640,0,0.15859375,0.046875,0.1453125,0.09375
2417,640,640,0,0.884375,0.37109375,0.165625,0.1640625
2417,640,640,0,0.3453125,0.31015625,0.175,0.1140625
2417,640,640,0,0.88671875,0.38046875,0.1109375,0.1109375
2417,640,640,0,0.48828125,0.775,0.1359375,0.103125
2417,640,640,0,0.3453125,0.6875,0.178125,0.196875
2417,640,640,0,0.534375,0.69140625,0.08125,0.0859375
2417,640,640,0,0.478125,0.78046875,0.11875,0.1578125
2417,640,640,0,0.63359375,0.21328125,0.1703125,0.2140625
2417,640,640,0,0.36875,0.70625,0.1375,0.128125
2417,640,640,0,0.34296875,0.3,0.1953125,0.18125
2418,640,640,0,0.4734375,0.590625,0.140625,0.15
2418,640,640,0,0.47109375,0.4359375,0.1703125,0.171875
2418,640,640,0,0.5734375,0.0890625,0.11875,0.128125
2418,640,640,0,0.6703125,0.89296875,0.175,0.1140625
2418,640,640,0,0.48359375,0.47890625,0.1703125,0.1671875
2418,640,640,0,0.57109375,0.3671875,0.1703125,0.140625
2418,640,640,0,0.48359375,0.6,0.1453125,0.153125
2418,640,640,0,0.93671875,0.79609375,0.1265625,0.2140625
2418,640,640,0,0.56875,0.36171875,0.178125,0.1953125
2418,640,640,0,0.95390625,0.78984375,0.0921875,0.1890625
2418,640,640,0,0.57890625,0.0796875,0.1703125,0.15625
2418,640,640,0,0.66796875,0.8828125,0.1953125,0.18125
2419,640,640,0,0.49921875,0.809375,0.1359375,0.140625
2419,640,640,0,0.39609375,0.78359375,0.0953125,0.1015625
2419,640,640,0,0.50234375,0.821875,0.1171875,0.096875
2419,640,640,0,0.38828125,0.790625,0.1140625,0.09375
2419,640,640,0,0.11953125,0.60234375,0.2078125,0.1328125
2419,640,640,0,0.36640625,0.884375,0.1171875,0.0625
2419,640,640,0,0.83515625,0.95390625,0.0953125,0.0921875
2419,640,640,0,0.4234375,0.9453125,0.125,0.109375
2419,640,640,0,0.6625,0.575,0.125,0.071875
2419,640,640,0,0.3765625,0.8796875,0.159375,0.0875
2419,640,640,0,0.628125,0.67265625,0.11875,0.1015625
2419,640,640,0,0.95078125,0.96171875,0.0984375,0.0765625
2419,640,640,0,0.84296875,0.9625,0.0953125,0.075
2419,640,640,0,0.66953125,0.55703125,0.1890625,0.1265625
2419,640,640,0,0.625,0.6515625,0.08125,0.0875
2419,640,640,0,0.13671875,0.60546875,0.1078125,0.0796875
2420,640,640,0,0.2234375,0.5984375,0.11875,0.11875
2420,640,640,0,0.028125,0.71953125,0.05625,0.1578125
2420,640,640,0,0.1515625,0.23359375,0.11875,0.1015625
2420,640,640,0,0.19296875,0.11796875,0.1890625,0.1265625
2420,640,640,0,0.0453125,0.3703125,0.090625,0.140625
2420,640,640,0,0.5828125,0.03203125,0.125,0.0640625
2420,640,640,0,0.721875,0.69375,0.165625,0.11875
2420,640,640,0,0.8078125,0.94765625,0.125,0.1046875
2420,640,640,0,0.2265625,0.92421875,0.140625,0.1515625
2420,640,640,0,0.46015625,0.796875,0.1296875,0.11875
2420,640,640,0,0.36171875,0.69296875,0.0765625,0.1015625
2420,640,640,0,0.48046875,0.53515625,0.1109375,0.1015625
2420,640,640,0,0.46953125,0.6546875,0.1109375,0.0875
2420,640,640,0,0.0421875,0.3828125,0.084375,0.096875
