,id,width,height,class,x,y,w,h
2341,911,4864,3648,0,0.4784128289473684,0.5942982456140351,0.01171875,0.01644736842105263
2342,911,4864,3648,0,0.4642269736842105,0.5992324561403509,0.016241776315789474,0.02631578947368421
2343,911,4864,3648,0,0.4134457236842105,0.6526864035087719,0.021175986842105265,0.03070175438596491
2344,911,4864,3648,0,0.39864309210526316,0.6631030701754386,0.01953125,0.018092105263157895
2345,911,4864,3648,0,0.3891858552631579,0.3574561403508772,0.021175986842105265,0.04029605263157895
2346,911,4864,3648,0,0.3373766447368421,0.4492872807017544,0.0234375,0.018092105263157895
2347,911,4864,3648,0,0.3509457236842105,0.2760416666666667,0.017886513157894735,0.022203947368421052
2348,911,4864,3648,0,0.33696546052631576,0.26918859649122806,0.02261513157894737,0.02768640350877193
2349,911,4864,3648,0,0.5037006578947368,0.5679824561403509,0.017064144736842105,0.03070175438596491
2350,911,4864,3648,0,0.48334703947368424,0.8089364035087719,0.012541118421052632,0.03179824561403509
2351,911,4864,3648,0,0.5717516447368421,0.6060855263157895,0.012541118421052632,0.018092105263157895
2352,911,4864,3648,0,0.09107730263157894,0.038651315789473686,0.02549342105263158,0.03262061403508772
2353,911,4864,3648,0,0.6650904605263158,0.8004385964912281,0.013157894736842105,0.020833333333333332
2354,911,4864,3648,0,0.6712582236842105,0.7165570175438597,0.015008223684210526,0.013706140350877192
2355,911,4864,3648,0,0.6702302631578947,0.6970942982456141,0.015625,0.027960526315789474
2356,911,4864,3648,0,0.6772203947368421,0.6672149122807017,0.021792763157894735,0.020833333333333332
2357,911,4864,3648,0,0.6716694078947368,0.6469298245614035,0.02035361842105263,0.024945175438596492
2358,911,4864,3648,0,0.6872944078947368,0.6455592105263158,0.017064144736842105,0.02768640350877193
2359,911,4864,3648,0,0.6885279605263158,0.7129934210526315,0.01644736842105263,0.020833333333333332
2360,911,4864,3648,0,0.6850328947368421,0.7637061403508771,0.010896381578947368,0.022203947368421052
2361,911,4864,3648,0,0.6909950657894737,0.7872807017543859,0.01644736842105263,0.022203947368421052
2362,911,4864,3648,0,0.6825657894736842,0.8511513157894737,0.02035361842105263,0.035910087719298246
2363,911,4864,3648,0,0.6763980263157895,0.7872807017543859,0.006167763157894737,0.016721491228070175
2364,911,4864,3648,0,0.7010690789473685,0.8859649122807017,0.014802631578947368,0.025219298245614034
2365,911,4864,3648,0,0.6893503289473685,0.9443530701754386,0.02261513157894737,0.03344298245614035
2366,911,4864,3648,0,0.09354440789473684,0.0381030701754386,0.032689144736842105,0.023574561403508772
2367,911,4864,3648,0,0.1030016447368421,0.010964912280701754,0.017269736842105265,0.01918859649122807
2368,911,4864,3648,0,0.24136513157894737,0.09978070175438597,0.0234375,0.044407894736842105
2369,911,4864,3648,0,0.35464638157894735,0.01864035087719298,0.017269736842105265,0.03453947368421053
2370,911,4864,3648,0,0.4862253289473684,0.3393640350877193,0.018092105263157895,0.02905701754385965
2371,911,4864,3648,0,0.4979440789473684,0.3574561403508772,0.014802631578947368,0.02631578947368421
2372,911,4864,3648,0,0.5074013157894737,0.33168859649122806,0.02425986842105263,0.035910087719298246
2373,911,4864,3648,0,0.5978618421052632,0.4037828947368421,0.016241776315789474,0.022203947368421052
2374,911,4864,3648,0,0.5939555921052632,0.38596491228070173,0.017886513157894735,0.01918859649122807
2375,911,4864,3648,0,0.6369243421052632,0.9503837719298246,0.02261513157894737,0.032072368421052634
2376,911,4864,3648,0,0.6073190789473685,0.37006578947368424,0.013157894736842105,0.020833333333333332
2377,911,4864,3648,0,0.6299342105263158,0.9150219298245614,0.01644736842105263,0.02768640350877193
2378,911,4864,3648,0,0.6435032894736842,0.8596491228070176,0.01870888157894737,0.03892543859649123
2379,911,4864,3648,0,0.6087582236842105,0.8004385964912281,0.015008223684210526,0.015076754385964912
2380,911,4864,3648,0,0.6303453947368421,0.796875,0.015625,0.02768640350877193
2381,911,4864,3648,0,0.6122532894736842,0.7088815789473685,0.01870888157894737,0.02905701754385965
2382,911,4864,3648,0,0.6099917763157895,0.7310855263157895,0.015625,0.023574561403508772
2383,911,4864,3648,0,0.6099917763157895,0.8270285087719298,0.010896381578947368,0.023574561403508772
2384,911,4864,3648,0,0.600328947368421,0.8316885964912281,0.013157894736842105,0.02768640350877193
2385,911,4864,3648,0,0.5935444078947368,0.8506030701754386,0.02035361842105263,0.023574561403508772
2386,911,4864,3648,0,0.5908717105263158,0.893640350877193,0.01171875,0.02905701754385965
2387,911,4864,3648,0,0.6052631578947368,0.9089912280701754,0.014185855263157895,0.02631578947368421
2388,911,4864,3648,0,0.6182154605263158,0.881578947368421,0.01953125,0.024945175438596492
2389,911,4864,3648,0,0.6408305921052632,0.9073464912280702,0.016241776315789474,0.026589912280701754
2390,911,4864,3648,0,0.6202713815789473,0.8580043859649122,0.013980263157894737,0.016721491228070175
2391,911,4864,3648,0,0.6116365131578947,0.6504934210526315,0.015625,0.020833333333333332
2392,911,4864,3648,0,0.6299342105263158,0.6672149122807017,0.010074013157894737,0.018092105263157895
2393,911,4864,3648,0,0.6295230263157895,0.6367872807017544,0.012541118421052632,0.018092105263157895
2394,911,4864,3648,0,0.6455592105263158,0.6395285087719298,0.014802631578947368,0.018092105263157895
2395,911,4864,3648,0,0.6441200657894737,0.6603618421052632,0.014802631578947368,0.015350877192982455
2396,911,4864,3648,0,0.6428865131578947,0.6853070175438597,0.017269736842105265,0.020833333333333332
2397,911,4864,3648,0,0.6365131578947368,0.7192982456140351,0.014185855263157895,0.027960526315789474
2398,911,4864,3648,0,0.6326069078947368,0.7302631578947368,0.012541118421052632,0.024945175438596492
2399,911,4864,3648,0,0.6439144736842105,0.7415021929824561,0.010074013157894737,0.027960526315789474
2400,911,4864,3648,0,0.6533717105263158,0.7283442982456141,0.01644736842105263,0.02905701754385965
2401,911,4864,3648,0,0.6233552631578947,0.8434758771929824,0.015625,0.029331140350877194
2402,911,4864,3648,0,0.07051809210526316,0.17297149122807018,0.023231907894736843,0.01864035087719298
2403,911,4864,3648,0,0.6126644736842105,0.39089912280701755,0.017886513157894735,0.018092105263157895
2404,911,4864,3648,0,0.4823190789473684,0.20531798245614036,0.01171875,0.016721491228070175
2405,911,4864,3648,0,0.756578947368421,0.6186951754385965,0.018092105263157895,0.02631578947368421
2406,911,4864,3648,0,0.7701480263157895,0.631578947368421,0.02035361842105263,0.013980263157894737
2407,911,4864,3648,0,0.7574013157894737,0.6970942982456141,0.02425986842105263,0.025219298245614034
2408,911,4864,3648,0,0.7726151315789473,0.6872258771929824,0.0234375,0.016721491228070175
2409,911,4864,3648,0,0.7736430921052632,0.7033991228070176,0.01953125,0.015350877192982455
2410,911,4864,3648,0,0.7767269736842105,0.7206688596491229,0.021175986842105265,0.019462719298245616
2411,911,4864,3648,0,0.7467105263157895,0.7990679824561403,0.02652138157894737,0.04029605263157895
2412,911,4864,3648,0,0.8608141447368421,0.05619517543859649,0.021792763157894735,0.02631578947368421
2413,911,4864,3648,0,0.8739720394736842,0.05592105263157895,0.01870888157894737,0.03481359649122807
2414,911,4864,3648,0,0.8359375,0.6962719298245614,0.0234375,0.029331140350877194
2415,911,4864,3648,0,0.7650082236842105,0.6088267543859649,0.017886513157894735,0.023574561403508772
2416,911,4864,3648,0,0.9455180921052632,0.6976425438596491,0.017886513157894735,0.026589912280701754
2417,911,4864,3648,0,0.18585526315789475,0.22012061403508773,0.023231907894736843,0.020285087719298246
2418,911,4864,3648,0,0.16138980263157895,0.16885964912280702,0.019325657894736843,0.0268640350877193
2419,911,4864,3648,0,0.6021792763157895,0.5866228070175439,0.015625,0.018092105263157895
2420,911,4864,3648,0,0.6077302631578947,0.5663377192982456,0.025082236842105265,0.022203947368421052
2421,911,4864,3648,0,0.5853207236842105,0.6107456140350878,0.017886513157894735,0.024945175438596492
2422,911,4864,3648,0,0.1611842105263158,0.14775219298245615,0.02261513157894737,0.029605263157894735
2423,911,4864,3648,0,0.17269736842105263,0.12801535087719298,0.02261513157894737,0.024945175438596492
2424,911,4864,3648,0,0.1729029605263158,0.07922149122807018,0.015625,0.02275219298245614
2425,911,4864,3648,0,0.15995065789473684,0.16721491228070176,0.01870888157894737,0.02631578947368421
2426,911,4864,3648,0,0.569078947368421,0.6228070175438597,0.020970394736842105,0.015350877192982455
2427,911,4864,3648,0,0.963610197368421,0.5816885964912281,0.020970394736842105,0.016721491228070175
2428,911,4864,3648,0,0.4745065789473684,0.21025219298245615,0.014802631578947368,0.02631578947368421
2429,911,4864,3648,0,0.7335526315789473,0.7288925438596491,0.0234375,0.038651315789473686
2430,911,4864,3648,0,0.8275082236842105,0.08580043859649122,0.022820723684210526,0.02768640350877193
2431,911,4864,3648,0,0.47553453947368424,0.18393640350877194,0.02035361842105263,0.02631578947368421
2432,911,4864,3648,0,0.5608552631578947,0.22834429824561403,0.015625,0.03179824561403509
2433,911,4864,3648,0,0.5694901315789473,0.21162280701754385,0.013980263157894737,0.03179824561403509
2434,911,4864,3648,0,0.6124588815789473,0.1768092105263158,0.015625,0.032072368421052634
2435,911,4864,3648,0,0.6373355263157895,0.29851973684210525,0.012541118421052632,0.027960526315789474
2436,911,4864,3648,0,0.6280838815789473,0.3045504385964912,0.013980263157894737,0.026589912280701754
2437,911,4864,3648,0,0.6517269736842105,0.3012609649122807,0.01171875,0.03618421052631579
2438,911,4864,3648,0,0.6517269736842105,0.4824561403508772,0.01171875,0.015350877192982455
2439,911,4864,3648,0,0.658922697368421,0.5463267543859649,0.01644736842105263,0.020833333333333332
2440,911,4864,3648,0,0.6877055921052632,0.5145285087719298,0.024054276315789474,0.020833333333333332
2441,911,4864,3648,0,0.7705592105263158,0.7587719298245614,0.025699013157894735,0.026589912280701754
2442,911,4864,3648,0,0.7179276315789473,0.41502192982456143,0.013980263157894737,0.022203947368421052
2443,911,4864,3648,0,0.7374588815789473,0.41913377192982454,0.021792763157894735,0.022203947368421052
2444,911,4864,3648,0,0.7374588815789473,0.39281798245614036,0.017269736842105265,0.022203947368421052
2445,911,4864,3648,0,0.7142269736842105,0.24561403508771928,0.021175986842105265,0.03042763157894737
2446,911,4864,3648,0,0.6642680921052632,0.1288377192982456,0.017886513157894735,0.022203947368421052
2447,911,4864,3648,0,0.6733141447368421,0.1074561403508772,0.013980263157894737,0.018092105263157895
2448,911,4864,3648,0,0.5881990131578947,0.044956140350877194,0.013980263157894737,0.03179824561403509
2449,911,4864,3648,0,0.6001233552631579,0.05180921052631579,0.01171875,0.04303728070175439
2450,911,4864,3648,0,0.6130756578947368,0.03042763157894737,0.010896381578947368,0.01918859649122807
2451,911,4864,3648,0,0.686266447368421,0.007401315789473684,0.01644736842105263,0.012335526315789474
2452,911,4864,3648,0,0.7354029605263158,0.13925438596491227,0.02261513157894737,0.032072368421052634
2453,911,4864,3648,0,0.7185444078947368,0.3950109649122807,0.023643092105263157,0.015350877192982455
2454,911,4864,3648,0,0.15974506578947367,0.14007675438596492,0.02261513157894737,0.03042763157894737
2455,911,4864,3648,0,0.643297697368421,0.8601973684210527,0.01644736842105263,0.03179824561403509
2456,911,4864,3648,0,0.08573190789473684,0.1825657894736842,0.02816611842105263,0.03179824561403509
2457,911,4864,3648,0,0.5842927631578947,0.6759868421052632,0.009251644736842105,0.01425438596491228
2458,911,4864,3648,0,0.5396792763157895,0.6726973684210527,0.013363486842105263,0.018092105263157895
2459,911,4864,3648,0,0.5368009868421053,0.6521381578947368,0.011924342105263159,0.018092105263157895
2460,911,4864,3648,0,0.5528371710526315,0.6589912280701754,0.008634868421052632,0.01617324561403509
2461,911,4864,3648,0,0.5458470394736842,0.6450109649122807,0.009662828947368422,0.010964912280701754
2462,911,4864,3648,0,0.5678453947368421,0.6239035087719298,0.015419407894736841,0.011239035087719298
2463,911,4864,3648,0,0.5857319078947368,0.6126644736842105,0.015419407894736841,0.01699561403508772
2464,911,4864,3648,0,0.5707236842105263,0.6071820175438597,0.015213815789473685,0.01644736842105263
2465,911,4864,3648,0,0.5376233552631579,0.5748355263157895,0.014391447368421052,0.013980263157894737
2466,911,4864,3648,0,0.6019736842105263,0.5827850877192983,0.010896381578947368,0.015350877192982455
2467,911,4864,3648,0,0.6069078947368421,0.5693530701754386,0.01665296052631579,0.012609649122807017
2468,911,4864,3648,0,0.50390625,0.5707236842105263,0.01274671052631579,0.018914473684210526
2469,911,4864,3648,0,0.5968338815789473,0.40734649122807015,0.013569078947368422,0.015625
2470,911,4864,3648,0,0.6083470394736842,0.37198464912280704,0.010485197368421052,0.01617324561403509
2471,911,4864,3648,0,0.5071957236842105,0.3393640350877193,0.015625,0.02631578947368421
2472,911,4864,3648,0,0.5006167763157895,0.359375,0.010896381578947368,0.015076754385964912
2473,911,4864,3648,0,0.596422697368421,0.3881578947368421,0.012952302631578948,0.017269736842105265
2474,911,4864,3648,0,0.5892269736842105,0.7023026315789473,0.014802631578947368,0.021107456140350877
2475,911,4864,3648,0,0.5614720394736842,0.2294407894736842,0.012335526315789474,0.023848684210526317
2476,911,4864,3648,0,0.5836759868421053,0.7264254385964912,0.010485197368421052,0.015899122807017545
2477,911,4864,3648,0,0.5736019736842105,0.7628837719298246,0.012335526315789474,0.021929824561403508
2478,911,4864,3648,0,0.6124588815789473,0.6510416666666666,0.012335526315789474,0.015076754385964912
2479,911,4864,3648,0,0.6305509868421053,0.6400767543859649,0.012541118421052632,0.01864035087719298
2480,911,4864,3648,0,0.6313733552631579,0.6631030701754386,0.011924342105263159,0.015625
2481,911,4864,3648,0,0.6371299342105263,0.7176535087719298,0.01665296052631579,0.02138157894736842
2482,911,4864,3648,0,0.6099917763157895,0.7269736842105263,0.014391447368421052,0.018914473684210526
2483,911,4864,3648,0,0.653577302631579,0.7256030701754386,0.01274671052631579,0.022478070175438597
2484,911,4864,3648,0,0.6439144736842105,0.7415021929824561,0.013980263157894737,0.018914473684210526
2485,911,4864,3648,0,0.17249177631578946,0.1269188596491228,0.0234375,0.03453947368421053
2486,911,4864,3648,0,0.6854440789473685,0.7642543859649122,0.009457236842105263,0.01206140350877193
2487,911,4864,3648,0,0.6899671052631579,0.7848135964912281,0.014802631578947368,0.020285087719298246
2488,911,4864,3648,0,0.6683799342105263,0.7946820175438597,0.013157894736842105,0.017543859649122806
2489,911,4864,3648,0,0.6083470394736842,0.7985197368421053,0.011513157894736841,0.014528508771929825
2490,911,4864,3648,0,0.6013569078947368,0.7867324561403509,0.011513157894736841,0.012883771929824562
2491,911,4864,3648,0,0.604235197368421,0.7675438596491229,0.01665296052631579,0.017269736842105265
2492,911,4864,3648,0,0.6239720394736842,0.7900219298245614,0.012129934210526315,0.024671052631578948
2493,911,4864,3648,0,0.5476973684210527,0.8552631578947368,0.01171875,0.024671052631578948
2494,911,4864,3648,0,0.5752467105263158,0.7464364035087719,0.011513157894736841,0.01836622807017544
2495,911,4864,3648,0,0.5840871710526315,0.772203947368421,0.008429276315789474,0.019462719298245616
2496,911,4864,3648,0,0.5655838815789473,0.21463815789473684,0.013157894736842105,0.029605263157894735
2497,911,4864,3648,0,0.6134868421052632,0.18037280701754385,0.015625,0.021107456140350877
2498,911,4864,3648,0,0.5881990131578947,0.044956140350877194,0.014185855263157895,0.03042763157894737
2499,911,4864,3648,0,0.25699013157894735,0.2324561403508772,0.01459703947368421,0.019462719298245616
2500,911,4864,3648,0,0.22574013157894737,0.20202850877192982,0.017269736842105265,0.033168859649122806
2501,911,4864,3648,0,0.2730263157894737,0.6126644736842105,0.012541118421052632,0.019736842105263157
2502,911,4864,3648,0,0.29605263157894735,0.6271929824561403,0.015213815789473685,0.018092105263157895
2503,911,4864,3648,0,0.2779605263157895,0.6417214912280702,0.017064144736842105,0.012609649122807017
2504,911,4864,3648,0,0.2738486842105263,0.6559758771929824,0.016036184210526317,0.014802631578947368
2505,911,4864,3648,0,0.16324013157894737,0.8418311403508771,0.018297697368421052,0.023300438596491228
2506,911,4864,3648,0,0.15254934210526316,0.7266995614035088,0.020148026315789474,0.022478070175438597
2507,911,4864,3648,0,0.18688322368421054,0.4909539473684211,0.016036184210526317,0.021655701754385966
2508,911,4864,3648,0,0.15172697368421054,0.3911732456140351,0.027549342105263157,0.01699561403508772
2509,911,4864,3648,0,0.15501644736842105,0.37417763157894735,0.02837171052631579,0.015899122807017545
2510,911,4864,3648,0,0.16180098684210525,0.34292763157894735,0.027549342105263157,0.015350877192982455
2511,911,4864,3648,0,0.43667763157894735,0.8259320175438597,0.008634868421052632,0.020833333333333332
2512,911,4864,3648,0,0.3316200657894737,0.805921052631579,0.014391447368421052,0.016721491228070175
2513,911,4864,3648,0,0.13260690789473684,0.5416666666666666,0.023026315789473683,0.013980263157894737
2514,911,4864,3648,0,0.21998355263157895,0.48656798245614036,0.017269736842105265,0.023300438596491228
2515,911,4864,3648,0,0.20456414473684212,0.30180921052631576,0.018092105263157895,0.01836622807017544
2516,911,4864,3648,0,0.24074835526315788,0.1025219298245614,0.01850328947368421,0.03070175438596491
2517,911,4864,3648,0,0.3371710526315789,0.27028508771929827,0.018092105263157895,0.02055921052631579
2518,911,4864,3648,0,0.3377878289473684,0.45038377192982454,0.016241776315789474,0.015076754385964912
2519,911,4864,3648,0,0.28680098684210525,0.7480811403508771,0.014391447368421052,0.021929824561403508
2520,911,4864,3648,0,0.6021792763157895,0.0556469298245614,0.01171875,0.02905701754385965
2521,911,4864,3648,0,0.6122532894736842,0.04084429824561404,0.011513157894736841,0.02549342105263158
2522,911,4864,3648,0,0.4769736842105263,0.1875,0.015830592105263157,0.02138157894736842
2523,911,4864,3648,0,0.4761513157894737,0.21463815789473684,0.011307565789473685,0.021107456140350877
2524,911,4864,3648,0,0.4895148026315789,0.3423793859649123,0.011513157894736841,0.0200109649122807
2525,911,4864,3648,0,0.4876644736842105,0.5995065789473685,0.01644736842105263,0.013706140350877192
2526,911,4864,3648,0,0.4652549342105263,0.5973135964912281,0.009662828947368422,0.017543859649122806
2527,911,4864,3648,0,0.4810855263157895,0.7393092105263158,0.011513157894736841,0.020285087719298246
2528,911,4864,3648,0,0.6443256578947368,0.6625548245614035,0.01171875,0.015076754385964912
2529,911,4864,3648,0,0.4722450657894737,0.7475328947368421,0.01274671052631579,0.026589912280701754
2530,911,4864,3648,0,0.4831414473684211,0.8075657894736842,0.010074013157894737,0.01864035087719298
2531,911,4864,3648,0,0.4712171052631579,0.805921052631579,0.014391447368421052,0.0200109649122807
2532,911,4864,3648,0,0.4126233552631579,0.6515899122807017,0.021175986842105265,0.015899122807017545
2533,911,4864,3648,0,0.3548519736842105,0.0200109649122807,0.01171875,0.03618421052631579
2534,911,4864,3648,0,0.35135690789473684,0.28344298245614036,0.011513157894736841,0.01836622807017544
2535,911,4864,3648,0,0.38980263157894735,0.3560855263157895,0.015625,0.024945175438596492
2536,911,4864,3648,0,0.3998766447368421,0.6636513157894737,0.011101973684210526,0.014528508771929825
2537,911,4864,3648,0,0.3410773026315789,0.8336074561403509,0.015625,0.023300438596491228
2538,911,4864,3648,0,0.4551809210526316,0.7669956140350878,0.00884046052631579,0.019462719298245616
2539,911,4864,3648,0,0.6821546052631579,0.6477521929824561,0.02055921052631579,0.01781798245614035
2540,911,4864,3648,0,0.610608552631579,0.7094298245614035,0.011307565789473685,0.0200109649122807
2541,911,4864,3648,0,0.6899671052631579,0.5175438596491229,0.01665296052631579,0.014528508771929825
2542,911,4864,3648,0,0.7574013157894737,0.828125,0.014802631578947368,0.023300438596491228
2543,911,4864,3648,0,0.747327302631579,0.8042763157894737,0.01644736842105263,0.024396929824561403
2544,911,4864,3648,0,0.9455180921052632,0.7014802631578947,0.02425986842105263,0.01781798245614035
2545,911,4864,3648,0,0.9584703947368421,0.7064144736842105,0.023848684210526317,0.01425438596491228
2546,911,4864,3648,0,0.9642269736842105,0.5827850877192983,0.019325657894736843,0.015625
2547,911,4864,3648,0,0.9782072368421053,0.5668859649122807,0.03022203947368421,0.017269736842105265
2548,911,4864,3648,0,0.990953947368421,0.5180921052631579,0.017886513157894735,0.0200109649122807
2549,911,4864,3648,0,0.4993832236842105,0.8114035087719298,0.009251644736842105,0.021655701754385966
2550,911,4864,3648,0,0.9568256578947368,0.38651315789473684,0.017064144736842105,0.014802631578947368
2551,911,4864,3648,0,0.8616365131578947,0.06030701754385965,0.018914473684210526,0.03399122807017544
2552,911,4864,3648,0,0.872327302631579,0.0581140350877193,0.018297697368421052,0.030975877192982455
2553,911,4864,3648,0,0.8266858552631579,0.08662280701754387,0.018914473684210526,0.030975877192982455
2554,911,4864,3648,0,0.7972861842105263,0.2924890350877193,0.02261513157894737,0.018914473684210526
2555,911,4864,3648,0,0.8361430921052632,0.6998355263157895,0.020764802631578948,0.01836622807017544
2556,911,4864,3648,0,0.7691200657894737,0.7557565789473685,0.01953125,0.01781798245614035
2557,911,4864,3648,0,0.7333470394736842,0.7308114035087719,0.017269736842105265,0.02055921052631579
2558,911,4864,3648,0,0.6747532894736842,0.6694078947368421,0.016858552631578948,0.017269736842105265
2559,911,4864,3648,0,0.875,0.8415570175438597,0.010074013157894737,0.017543859649122806
2560,911,4864,3648,0,0.8715049342105263,0.8585526315789473,0.02240953947368421,0.028782894736842105
2561,911,4864,3648,0,0.9833470394736842,0.9649122807017544,0.026726973684210526,0.02768640350877193
2562,911,4864,3648,0,0.07092927631578948,0.17050438596491227,0.029810855263157895,0.024945175438596492
2563,911,4864,3648,0,0.6899671052631579,0.9394188596491229,0.020764802631578948,0.030153508771929825
2564,911,4864,3648,0,0.6313733552631579,0.915296052631579,0.013363486842105263,0.02768640350877193
2565,911,4864,3648,0,0.6395970394736842,0.9067982456140351,0.010279605263157895,0.020285087719298246
2566,911,4864,3648,0,0.6178042763157895,0.8843201754385965,0.015008223684210526,0.019736842105263157
2567,911,4864,3648,0,0.6013569078947368,0.7894736842105263,0.012541118421052632,0.018092105263157895
2568,911,4864,3648,0,0.60546875,0.9065241228070176,0.011307565789473685,0.02987938596491228
2569,911,4864,3648,0,0.5929276315789473,0.8928179824561403,0.013569078947368422,0.02549342105263158
2570,911,4864,3648,0,0.6202713815789473,0.8637609649122807,0.0078125,0.014802631578947368
2571,911,4864,3648,0,0.6241776315789473,0.8462171052631579,0.013569078947368422,0.02138157894736842
2572,911,4864,3648,0,0.6091694078947368,0.8621162280701754,0.010074013157894737,0.013980263157894737
2573,911,4864,3648,0,0.5945723684210527,0.8486842105263158,0.013569078947368422,0.022478070175438597
2574,911,4864,3648,0,0.5990953947368421,0.8322368421052632,0.013774671052631578,0.025219298245614034
2575,911,4864,3648,0,0.5764802631578947,0.884046052631579,0.011513157894736841,0.027412280701754384
2576,911,4864,3648,0,0.5631167763157895,0.8895285087719298,0.007606907894736842,0.021655701754385966
2577,911,4864,3648,0,0.7008634868421053,0.8837719298245614,0.011101973684210526,0.01864035087719298
2578,911,4864,3648,0,0.6889391447368421,0.8760964912280702,0.012952302631578948,0.02138157894736842
2579,911,4864,3648,0,0.7578125,0.7025767543859649,0.015830592105263157,0.01699561403508772
2580,911,4864,3648,0,0.7748766447368421,0.7182017543859649,0.016241776315789474,0.01864035087719298
2581,911,4864,3648,0,0.6052631578947368,0.7672697368421053,0.014185855263157895,0.023574561403508772
2582,911,4864,3648,0,0.7713815789473685,0.7020285087719298,0.016858552631578948,0.01781798245614035
2583,911,4864,3648,0,0.7354029605263158,0.3939144736842105,0.014391447368421052,0.02055921052631579
2584,911,4864,3648,0,0.7323190789473685,0.29002192982456143,0.018297697368421052,0.021929824561403508
2585,911,4864,3648,0,0.7156661184210527,0.24342105263157895,0.02035361842105263,0.024396929824561403
2586,911,4864,3648,0,0.7709703947368421,0.6883223684210527,0.020764802631578948,0.01918859649122807
2587,911,4864,3648,0,0.7218338815789473,0.3958333333333333,0.02261513157894737,0.017543859649122806
2588,911,4864,3648,0,0.7362253289473685,0.42351973684210525,0.01953125,0.012609649122807017
2589,911,4864,3648,0,0.7685032894736842,0.6345942982456141,0.017886513157894735,0.013706140350877192
2590,911,4864,3648,0,0.7639802631578947,0.6134868421052632,0.016036184210526317,0.02055921052631579
2591,911,4864,3648,0,0.7571957236842105,0.6211622807017544,0.019120065789473683,0.01918859649122807
2592,911,4864,3648,0,0.7368421052631579,0.1455592105263158,0.017886513157894735,0.023574561403508772
2593,911,4864,3648,0,0.7208059210526315,0.4166666666666667,0.015830592105263157,0.012609649122807017
2594,911,4864,3648,0,0.6299342105263158,0.30372807017543857,0.011924342105263159,0.018092105263157895
2595,911,4864,3648,0,0.6671463815789473,0.1337719298245614,0.013157894736842105,0.02412280701754386
2596,911,4864,3648,0,0.6597450657894737,0.543859649122807,0.011924342105263159,0.013980263157894737
2597,911,4864,3648,0,0.18893914473684212,0.2897478070175439,0.018297697368421052,0.02275219298245614
2598,911,4864,3648,0,0.6735197368421053,0.11677631578947369,0.014802631578947368,0.019736842105263157
2599,911,4864,3648,0,0.6398026315789473,0.2993421052631579,0.01459703947368421,0.019736842105263157
2600,912,4864,3648,0,0.5692845394736842,0.20175438596491227,0.011513157894736841,0.01836622807017544
2601,913,4864,3648,0,0.14021381578947367,0.5331688596491229,0.019120065789473683,0.027960526315789474
2602,914,5472,3078,0,0.14638157894736842,0.14067576348278102,0.019919590643274854,0.02599090318388564
2603,914,5472,3078,0,0.4678362573099415,0.21767381416504222,0.01206140350877193,0.02794022092267706
2604,915,5472,3078,0,0.8269371345029239,0.926575698505523,0.02284356725146199,0.028914879792072773
2605,915,5472,3078,0,0.5164473684210527,0.8648473034437947,0.006944444444444444,0.03378817413905133
2606,916,5472,3078,0,0.37719298245614036,0.5516569200779727,0.013706140350877192,0.017868745938921377
2607,917,5472,3078,0,0.2139985380116959,0.09486679662118258,0.01644736842105263,0.028914879792072773
2608,918,4864,3648,0,0.09827302631578948,0.9174890350877193,0.0234375,0.03536184210526316
2609,919,5472,3078,0,0.43238304093567254,0.592267706302794,0.014802631578947368,0.018843404808317088
2610,920,4864,3648,0,0.12047697368421052,0.7302631578947368,0.025699013157894735,0.03042763157894737
2611,920,4864,3648,0,0.7107319078947368,0.40981359649122806,0.01274671052631579,0.018092105263157895
2612,921,4864,3648,0,0.4510690789473684,0.5625,0.012541118421052632,0.01644736842105263
2613,921,4864,3648,0,0.4693667763157895,0.5586622807017544,0.01644736842105263,0.026041666666666668
2614,922,4864,3648,0,0.47882401315789475,0.5970394736842105,0.020148026315789474,0.024945175438596492
2615,923,4864,3648,0,0.9391447368421053,0.2236842105263158,0.019325657894736843,0.026589912280701754
2616,925,4864,3648,0,0.31229440789473684,0.3580043859649123,0.013774671052631578,0.03125
2617,926,4864,3648,0,0.3834292763157895,0.6019736842105263,0.013980263157894737,0.023026315789473683
2618,927,5472,3078,0,0.5592105263157895,0.7751786874593892,0.010782163742690058,0.01949317738791423
2619,928,4864,3648,0,0.5291940789473685,0.2118969298245614,0.013980263157894737,0.02631578947368421
2620,929,4864,3648,0,0.8135279605263158,0.731359649122807,0.021175986842105265,0.017269736842105265
2621,933,4864,3648,0,0.5970394736842105,0.2612390350877193,0.010279605263157895,0.022203947368421052
2622,933,4864,3648,0,0.6101973684210527,0.2617872807017544,0.00884046052631579,0.02905701754385965
2623,933,4864,3648,0,0.6056743421052632,0.2563048245614035,0.008634868421052632,0.025767543859649123
2624,934,4864,3648,0,0.4120065789473684,0.15515350877192982,0.012129934210526315,0.02631578947368421
2625,935,4864,3648,0,0.6696134868421053,0.6101973684210527,0.00884046052631579,0.013157894736842105
2626,936,4864,3648,0,0.4870476973684211,0.4706688596491228,0.011101973684210526,0.014528508771929825
2627,937,5472,3078,0,0.35635964912280704,0.530214424951267,0.017178362573099414,0.01332033788174139
2628,939,4864,3648,0,0.9576480263157895,0.7020285087719298,0.025082236842105265,0.021107456140350877
2629,939,4864,3648,0,0.9658717105263158,0.6773574561403509,0.025699013157894735,0.011513157894736841
