id,width,height,class,x,y,w,h,isPeople
1_007600,8192,5460,0.0,0.09726853,0.15391076,0.01034178,0.01399026,1
1_004646,8192,5460,,,,,,0
1_007880,8192,5460,,,,,,0
1_003085,8192,5460,0.0,0.8524221,0.6579904,0.0131139355,0.024184668,1
1_009020,8192,5460,0.0,0.34266502,0.49782845,0.009937783,0.019880434,1
1_001658,8192,5460,0.0,0.9298554,0.4475853,0.01361962,0.012468391,1
1_005168,8192,5460,,,,,,0
1_001296,5472,3648,0.0,0.19425566,0.6125247,0.0171151,0.018495355,1
1_005839,8192,5460,,,,,,0
1_017320,8192,5460,0.0,0.3916224,0.2534862,0.011359019,0.015516475,1
1_009418,8192,5460,0.0,0.3488277,0.78302985,0.007361316,0.030925147,1
1_003588,8192,5460,0.0,0.78073853,0.906095,0.009324583,0.017042689,1
1_001908,8192,5460,,,,,,0
1_003740,8192,5460,,,,,,0
1_006507,8192,5460,0.0,0.8290816,0.40735212,0.016953727,0.021621287,1
1_007259,8192,5460,0.0,0.49446166,0.12718904,0.007290106,0.013735888,1
1_001394,5472,3648,0.0,0.26174667,0.09978393,0.016747031,0.025120538,1
1_009046,8192,5460,0.0,0.9007284,0.98056006,0.012330236,0.014081969,1
1_002073,8192,5460,0.0,0.19351408,0.88186675,0.010944774,0.015891477,1
1_007236,8192,5460,0.0,0.29628667,0.9948408,0.0050861305,0.007885431,1
1_002656,8192,5460,0.0,0.40962166,0.8836713,0.016307883,0.012233868,1
1_009096,8192,5460,,,,,,0
1_002839,8192,5460,0.0,0.9202055,0.6592855,0.018493151,0.029801797,1
1_003195,8192,5460,0.0,0.13655366,0.0399234,0.012294281,0.024594558,1
1_005330,8192,5460,,,,,,0
1_000804,5472,3078,0.0,0.48236582,0.2436281,0.020059636,0.043840814,1
1_004336,8192,5460,0.0,0.4797993,0.5884234,0.015850294,0.014985421,1
1_000392,5472,3648,0.0,0.43770507,0.5918031,0.017115114,0.032297824,1
1_001362,5472,3648,0.0,0.12035695,0.5234343,0.020979786,0.04692848,1
1_005679,8192,5460,,,,,,0
1_001108,5472,3648,0.0,0.11453175,0.8077541,0.017351063,0.032533266,1
1_004255,8192,5460,,,,,,0
1_006587,8192,5460,0.0,0.066140495,0.69595814,0.014749762,0.014244631,1
1_006003,8192,5460,0.0,0.84648937,0.6402453,0.0077987043,0.028489262,1
1_009337,8192,5460,0.0,0.4346159,0.28416115,0.012146194,0.019052088,1
1_002503,8192,5460,,,,,,0
1_007923,8192,5460,0.0,0.42872828,0.26338294,0.0077987043,0.017042689,1
1_000671,5472,3078,0.0,0.7247464,0.5849644,0.014354606,0.0382789,1
1_004570,8192,5460,,,,,,0
1_017043,8192,5460,,,,,,0
1_002248,8192,5460,0.0,0.34554794,0.34276983,0.013013699,0.015414723,1
1_000566,5472,3648,0.0,0.54378474,0.5256617,0.01932347,0.029261312,1
1_006173,8192,5460,0.0,0.31706244,0.22914182,0.012545755,0.016788317,1
1_007432,8192,5460,0.0,0.85158134,0.090976186,0.006951068,0.008394151,1
1_006948,8192,5460,0.0,0.43309507,0.6748517,0.0084769055,0.018314516,1
1_004382,8192,5460,0.0,0.04365359,0.5919886,0.021929825,0.01495582,1
1_000274,5472,3648,0.0,0.5631657,0.1471957,0.00993784,0.016286943,1
1_017033,8192,5460,,,,,,0
1_004706,8192,5460,,,,,,0
1_005329,8192,5460,,,,,,0
1_000656,5472,3078,0.0,0.29438475,0.9424784,0.016137026,0.05664053,1
1_000571,5472,3078,0.0,0.029908169,0.88488907,0.014354594,0.01570416,1
1_006623,8192,5460,0.0,0.4989781,0.29700857,0.020344522,0.013481516,1
1_006815,8192,5460,,,,,,0
1_009455,8192,5460,,,,,,0
1_002593,8192,5460,0.0,0.08116438,0.92493254,0.015753424,0.016442372,1
1_000574,5472,3648,0.0,0.19314158,0.18480197,0.011410058,0.03919909,1
1_000710,5472,3078,0.0,0.7894038,0.788795,0.006140351,0.015594542,1
1_005617,8192,5460,,,,,,0
1_005826,8192,5460,,,,,,0
1_009304,8192,5460,0.0,0.6955058,0.012452429,0.0066252076,0.024904858,1
1_009180,8192,5460,0.0,0.02149512,0.3930122,0.011410062,0.019604348,1
1_009380,8192,5460,0.0,0.31904665,0.6104525,0.017631907,0.014244631,1
1_009231,8192,5460,0.0,0.07621203,0.7263538,0.012146194,0.020708738,1
1_001150,5472,3648,,,,,,0
1_007614,8192,5460,0.0,0.106756076,0.9782272,0.011698088,0.018060178,1
1_003027,8192,5460,,,,,,0
1_002828,8192,5460,,,,,,0
1_002039,8192,5460,,,,,,0
1_005556,8192,5460,,,,,,0
1_004186,8192,5460,0.0,0.22720094,0.4148975,0.017082173,0.024244145,1
1_017357,8192,5460,0.0,0.8647374,0.5663184,0.0111895,0.009411599,1
1_003802,8192,5460,,,,,,0
1_006525,8192,5460,,,,,,0
1_001272,5472,3648,0.0,0.63076454,0.008814439,0.010673949,0.017628878,1
1_001316,5472,3648,0.0,0.96046734,0.7389309,0.022636158,0.020979786,1
1_005015,8192,5460,,,,,,0
1_006764,8192,5460,0.0,0.61027634,0.5019507,0.008646424,0.02645432,1
1_005351,8192,5460,,,,,,0
1_001379,5472,3648,0.0,0.49262506,0.9495111,0.02208395,0.028433166,1
1_003696,8192,5460,0.0,0.54213816,0.33888263,0.014889819,0.016755106,1
1_004299,8192,5460,0.0,0.5970115,0.96169406,0.022200575,0.01706068,1
1_006925,8192,5460,,,,,,0
1_004726,8192,5460,,,,,,0
1_017086,8192,5460,,,,,,0
1_007074,8192,5460,,,,,,0
1_006953,8192,5460,,,,,,0
1_002644,8192,5460,0.0,0.83685225,0.4118233,0.009678337,0.024574207,1
1_009115,8192,5460,0.0,0.38156727,0.75333023,0.011410058,0.016567092,1
1_017323,8192,5460,0.0,0.40425295,0.8432392,0.0111895,0.016279543,1
1_005911,8192,5460,,,,,,0
1_002064,8192,5460,,,,,,0
1_006235,8192,5460,0.0,0.27990422,0.52240264,0.014580233,0.016279574,1
1_009239,8192,5460,0.0,0.087884426,0.35088944,0.01785123,0.01629094,1
1_003399,8192,5460,,,,,,0
1_017491,8192,5460,,,,,,0
1_005533,8192,5460,,,,,,0
1_002359,8192,5460,,,,,,0
1_000677,5472,3078,0.0,0.98436576,0.20455931,0.022267962,0.03533439,1
1_005991,8192,5460,,,,,,0
1_006846,8192,5460,,,,,,0
1_002799,8192,5460,0.0,0.11986301,0.175777,0.019178081,0.020552963,1
1_006919,8192,5460,,,,,,0
1_003126,8192,5460,0.0,0.7540369,0.14809246,0.015907068,0.026301712,1
1_002552,8192,5460,0.0,0.61416024,0.3436411,0.014145316,0.024574177,1
1_002759,8192,5460,,,,,,0
1_003940,8192,5460,0.0,0.5109589,0.91671133,0.015068493,0.016442372,1
1_006432,8192,5460,0.0,0.3841976,0.94853115,0.010511341,0.03154166,1
1_003989,8192,5460,0.0,0.48835617,0.640274,0.012328767,0.02260826,1
1_003064,8192,5460,,,,,,0
1_006310,8192,5460,0.0,0.123903684,0.9379501,0.013563004,0.01831458,1
1_017110,8192,5460,,,,,,0
1_007464,8192,5460,,,,,,0
1_006229,8192,5460,0.0,0.23284096,0.06743641,0.014088774,0.017235871,1
1_005718,8192,5460,,,,,,0
1_017222,8192,5460,,,,,,0
1_004755,8192,5460,,,,,,0
1_017047,8192,5460,,,,,,0
1_005061,8192,5460,,,,,,0
1_005883,8192,5460,,,,,,0
1_004826,8192,5460,,,,,,0
1_001020,5472,3648,0.0,0.40455982,0.25349605,0.012514277,0.018495355,1
1_017139,8192,5460,,,,,,0
1_001380,8000,6000,0.0,0.66355497,0.25428984,0.012611138,0.014589368,1
1_017027,8192,5460,,,,,,0
1_006451,8192,5460,,,,,,0
1_006419,8192,5460,,,,,,0
1_004248,8192,5460,0.0,0.6477032,0.9592937,0.018238643,0.024106983,1
1_000753,5472,3078,0.0,0.12934403,0.43490294,0.019323498,0.028136652,1
1_000266,5472,3648,,,,,,0
1_004651,8192,5460,,,,,,0
1_003539,8192,5460,0.0,0.2041376,0.621389,0.019853085,0.021223156,1
1_007620,8192,5460,0.0,0.09147814,0.2934917,0.01339346,0.012209658,1
1_003284,8192,5460,0.0,0.51892465,0.992573,0.009835418,0.013527037,1
1_000451,5472,3648,0.0,0.6363796,0.8503748,0.009201674,0.018219251,1
1_005287,8192,5460,,,,,,0
1_002735,8192,5460,0.0,0.050684933,0.92955697,0.01369863,0.021580612,1
1_002805,8192,5460,0.0,0.2400685,0.34739426,0.011643835,0.016442372,1
1_007746,8192,5460,0.0,0.52131003,0.82058996,0.008137826,0.013481547,1
1_000232,5472,3648,0.0,0.1782563,0.13373487,0.019875593,0.027881043,1
1_017309,8192,5460,,,,,,0
1_006359,8192,5460,0.0,0.09405381,0.39329112,0.015936526,0.013735888,1
1_004462,8192,5460,0.0,0.62563145,0.35849586,0.010061913,0.015096556,1
1_000782,5472,3078,,,,,,0
1_007088,8192,5460,0.0,0.42315727,0.21867903,0.0067815077,0.013227144,1
1_003199,8192,5460,0.0,0.3973694,0.16250882,0.01857803,0.020085558,1
1_005590,8192,5460,,,,,,0
1_005983,8192,5460,,,,,,0
1_009477,8192,5460,0.0,0.91175115,0.7379558,0.01748317,0.0143581405,1
1_000432,5472,3648,0.0,0.54595923,0.78528166,0.007545386,0.013250387,1
1_004072,8192,5460,,,,,,0
1_000284,5472,3648,0.0,0.4260708,0.8606187,0.010489907,0.01573482,1
1_005149,8192,5460,,,,,,0
1_007084,8192,5460,,,,,,0
1_003685,8192,5460,,,,,,0
1_007016,8192,5460,0.0,0.8942835,0.09773556,0.0077987043,0.010429102,1
1_002693,8192,5460,,,,,,0
1_004434,8192,5460,,,,,,0
1_007778,8192,5460,0.0,0.38013357,0.66599774,0.012376257,0.011446573,1
1_001425,8000,6000,0.0,0.4067654,0.5562135,0.014651181,0.017309427,1
1_002545,8192,5460,,,,,,0
1_003464,8192,5460,0.0,0.39146343,0.32247415,0.008742613,0.011477462,1
1_000658,5472,3078,0.0,0.60248274,0.9408415,0.025580594,0.033698466,1
1_002631,8192,5460,0.0,0.2044019,0.14925218,0.016392361,0.02336483,1
1_005357,8192,5460,,,,,,0
1_007117,8192,5460,0.0,0.41413155,0.8003453,0.006442428,0.0058504567,1
1_007903,8192,5460,,,,,,0
1_003892,8192,5460,0.0,0.20588893,0.0333744,0.016522488,0.01712747,1
1_000585,5472,3078,0.0,0.09465469,0.60745186,0.017483162,0.019957362,1
1_004158,8192,5460,,,,,,0
1_000670,5472,3078,0.0,0.73096013,0.041281193,0.015642868,0.042204965,1
1_005044,8192,5460,,,,,,0
1_005366,8192,5460,,,,,,0
1_000204,5472,3648,0.0,0.088272355,0.42658454,0.012330229,0.02953733,1
1_003191,8192,5460,,,,,,0
1_002837,8192,5460,0.0,0.8921233,0.2482262,0.018493151,0.0277465,1
1_003564,8192,5460,0.0,0.4530027,0.95121896,0.0074269753,0.012381329,1
1_003838,8192,5460,0.0,0.17773972,0.018033002,0.013013699,0.017470019,1
1_007066,8192,5460,0.0,0.810465,0.5522684,0.008137826,0.011446573,1
1_006496,8192,5460,,,,,,0
1_003660,8192,5460,0.0,0.1349954,0.27757472,0.010521541,0.021357758,1
1_006427,8192,5460,0.0,0.42800394,0.34638023,0.0135630155,0.023147518,1
1_004061,8192,5460,,,,,,0
1_006801,8192,5460,,,,,,0
1_003540,8192,5460,0.0,0.2102489,0.80512685,0.019535033,0.022072734,1
1_002294,8192,5460,0.0,0.7530822,0.53339857,0.011643835,0.018497668,1
1_003817,8192,5460,0.0,0.6322851,0.32944286,0.013223936,0.018314516,1
1_004664,8192,5460,,,,,,0
1_006492,8192,5460,0.0,0.24154715,0.3870853,0.017311452,0.0282321,1
1_007983,8192,5460,0.0,0.5921445,0.91608554,0.007120587,0.022893146,1
1_003713,8192,5460,0.0,0.26027396,0.28984597,0.01369863,0.014387075,1
1_000560,5472,3648,0.0,0.16500609,0.42783105,0.009753769,0.030641578,1
1_000996,5472,3648,,,,,,0
1_005619,8192,5460,,,,,,0
1_003109,8192,5460,0.0,0.1373511,0.043400526,0.018304804,0.02500447,1
1_000861,5472,3078,,,,,,0
1_003213,8192,5460,,,,,,0
1_001394,5472,3648,0.0,0.22816059,0.13070153,0.016194936,0.020703746,1
1_007475,8192,5460,,,,,,0
1_003096,8192,5460,0.0,0.03944893,0.09100891,0.021195251,0.025800524,1
1_004643,8192,5460,,,,,,0
1_002381,8192,5460,0.0,0.65821916,0.6238316,0.015068493,0.020552963,1
1_003810,8192,5460,,,,,,0
1_006964,8192,5460,,,,,,0
1_004958,8192,5460,,,,,,0
1_006635,8192,5460,0.0,0.26401472,0.038508777,0.019327262,0.01882326,1
1_004492,8192,5460,0.0,0.23721181,0.28631622,0.008902218,0.0153111955,1
1_006428,8192,5460,0.0,0.42062905,0.53448564,0.013393454,0.021366946,1
1_004458,8192,5460,0.0,0.6518826,0.4512918,0.009475868,0.01909172,1
1_004974,8192,5460,,,,,,0
1_006606,8192,5460,,,,,,0
1_009491,8192,5460,,,,,,0
1_003962,8192,5460,0.0,0.42160556,0.22173336,0.009103519,0.024065182,1
1_005146,8192,5460,,,,,,0
1_009064,8192,5460,,,,,,0
1_000498,5472,3648,,,,,,0
1_002706,8192,5460,0.0,0.4275269,0.17915313,0.008196168,0.0153715955,1
1_000522,5472,3648,0.0,0.84000236,0.8369704,0.017851252,0.019875623,1
1_003318,8192,5460,,,,,,0
1_005067,8192,5460,,,,,,0
1_007147,8192,5460,0.0,0.48951453,0.44249237,0.0076291854,0.00941163,1
1_017292,8192,5460,,,,,,0
1_005347,8192,5460,,,,,,0
1_005982,8192,5460,,,,,,0
1_007942,8192,5460,0.0,0.7817183,0.98056287,0.0069509847,0.017551433,1
1_002917,8192,5460,0.0,0.13938355,0.5339124,0.015753424,0.035967685,1
1_000745,5472,3078,0.0,0.1039969,0.08190439,0.015826868,0.023883432,1
1_004774,8192,5460,,,,,,0
1_000599,5472,3078,0.0,0.43472308,0.6273586,0.015826853,0.027155122,1
1_006309,8192,5460,0.0,0.054054234,0.7709573,0.013902074,0.018568857,1
1_000532,5472,3648,0.0,0.21679646,0.23861992,0.013986538,0.015458799,1
1_005857,8192,5460,,,,,,0
1_005213,8192,5460,,,,,,0
1_007907,8192,5460,,,,,,0
1_005165,8192,5460,,,,,,0
1_002476,8192,5460,0.0,0.23424658,0.57553214,0.01369863,0.02260826,1
1_003567,8192,5460,0.0,0.02918653,0.41125232,0.013470318,0.02877415,1
1_003272,8192,5460,0.0,0.52848417,0.9234358,0.017211981,0.015986525,1
1_017483,8192,5460,,,,,,0
1_007218,8192,5460,0.0,0.12719353,0.8429913,0.0072901165,0.01246406,1
1_009390,8192,5460,,,,,,0
1_000486,5472,3648,0.0,0.25203538,0.26960066,0.009753769,0.011041996,1
1_009066,8192,5460,0.0,0.0060991957,0.830118,0.010121831,0.013529794,1
1_017456,8192,5460,,,,,,0
1_005738,8192,5460,,,,,,0
1_001246,5472,3648,,,,,,0
1_009369,8192,5460,,,,,,0
1_004366,8192,5460,0.0,0.799008,0.73490095,0.011096994,0.02537088,1
1_009486,8192,5460,,,,,,0
1_003844,8192,5460,,,,,,0
1_003502,8192,5460,0.0,0.5973801,0.40005046,0.01876526,0.020764152,1
1_004854,8192,5460,,,,,,0
1_003285,8192,5460,0.0,0.2743302,0.069316484,0.016677586,0.014558539,1
1_001162,5472,3648,0.0,0.8777442,0.69420075,0.020322211,0.021933092,1
1_004487,8192,5460,0.0,0.17327458,0.4828287,0.011658893,0.015410161,1
1_004151,8192,5460,,,,,,0
1_002637,8192,5460,,,,,,0
1_007178,8192,5460,0.0,0.085108586,0.4448183,0.009833177,0.008902919,1
1_000526,5472,3648,0.0,0.4728169,0.54821813,0.013066374,0.016563006,1
1_004864,8192,5460,,,,,,0
1_007211,8192,5460,,,,,,0
1_005068,8192,5460,,,,,,0
1_017304,8192,5460,0.0,0.9107015,0.7471851,0.0077833203,0.020760575,1
1_006145,8192,5460,0.0,0.24423324,0.6990904,0.01051132,0.012463997,1
1_005759,8192,5460,,,,,,0
1_004889,8192,5460,,,,,,0
1_005951,8192,5460,,,,,,0
1_007031,8192,5460,,,,,,0
1_002523,8192,5460,,,,,,0
1_004026,8192,5460,,,,,,0
1_000527,5472,3648,0.0,0.22260387,0.2133546,0.014354592,0.020151643,1
1_009381,8192,5460,0.0,0.32223243,0.63072467,0.007361316,0.019328175,1
1_004846,8192,5460,,,,,,0
1_003624,8192,5460,0.0,0.15586178,0.17222854,0.012376237,0.016533947,1
1_007866,8192,5460,,,,,,0
1_002310,8192,5460,,,,,,0
1_005886,8192,5460,,,,,,0
1_003613,8192,5460,,,,,,0
1_004574,8192,5460,,,,,,0
1_006917,8192,5460,,,,,,0
1_005147,8192,5460,,,,,,0
1_009443,8192,5460,,,,,,0
1_006267,8192,5460,0.0,0.92930645,0.9072464,0.014410735,0.014244631,1
1_003482,8192,5460,0.0,0.6082855,0.9549102,0.009562175,0.013527037,1
1_003104,8192,5460,0.0,0.37827682,0.011128146,0.016392352,0.022256292,1
1_002329,8192,5460,,,,,,0
1_001346,5472,3648,0.0,0.3659248,0.88800937,0.026684843,0.016286943,1
1_004728,8192,5460,,,,,,0
1_007185,8192,5460,,,,,,0
1_009145,8192,5460,,,,,,0
1_003459,8192,5460,0.0,0.9755129,0.90750325,0.017211981,0.017626083,1
1_007447,8192,5460,0.0,0.028473621,0.8144975,0.0080336975,0.007818505,1
1_007602,8192,5460,0.0,0.11652781,0.55282795,0.008476884,0.009920343,1
1_003683,8192,5460,,,,,,0
1_006641,8192,5460,0.0,0.2026683,0.679605,0.020683581,0.01882326,1
1_007864,8192,5460,,,,,,0
1_009078,8192,5460,,,,,,0
1_007736,8192,5460,,,,,,0
1_009285,8192,5460,0.0,0.75153255,0.15924387,0.007361316,0.015462563,1
1_003543,8192,5460,,,,,,0
1_006487,8192,5460,0.0,0.28318268,0.07207496,0.011867617,0.034594096,1
1_004943,8192,5460,,,,,,0
1_001170,5472,3648,0.0,0.5536685,0.8664397,0.02226802,0.023740323,1
1_009475,8192,5460,0.0,0.9017903,0.5230792,0.0062571247,0.01629092,1
1_004945,8192,5460,,,,,,0
1_004536,8192,5460,,,,,,0
1_002342,8192,5460,0.0,0.14246576,0.080205716,0.01369863,0.02260826,1
1_017347,8192,5460,,,,,,0
1_004241,8192,5460,,,,,,0
1_005269,8192,5460,,,,,,0
1_006856,8192,5460,,,,,,0
1_002848,8192,5460,0.0,0.28336948,0.5787774,0.013046307,0.03180817,1
1_004298,8192,5460,0.0,0.5891463,0.7449656,0.021929825,0.018484674,1
1_004414,8192,5460,0.0,0.33778197,0.020345688,0.007382336,0.015962731,1
1_003733,8192,5460,,,,,,0
1_005274,8192,5460,,,,,,0
1_017307,8192,5460,0.0,0.7857627,0.7939826,0.014599861,0.017578153,1
1_002020,8192,5460,0.0,0.5778343,0.2621612,0.010896615,0.014791902,1
1_005158,8192,5460,,,,,,0
1_005544,8192,5460,,,,,,0
1_000535,5472,3648,0.0,0.48148796,0.6497861,0.012177903,0.021151109,1
1_003219,8192,5460,,,,,,0
1_006051,8192,5460,0.0,0.027898204,0.725269,0.019178081,0.020210436,1
1_000422,5472,3648,0.0,0.16370061,0.3922893,0.010673935,0.010765956,1
1_003991,8192,5460,0.0,0.5047861,0.14105445,0.008895205,0.014680679,1
1_009058,8192,5460,,,,,,0
1_007020,8192,5460,0.0,0.85802436,0.9189041,0.0089855455,0.009666002,1
1_005175,8192,5460,,,,,,0
1_004904,8192,5460,,,,,,0
1_006500,8192,5460,0.0,0.99384993,0.40441057,0.012300173,0.03331386,1
1_002627,8192,5460,0.0,0.4809857,0.3710525,0.017123288,0.018989163,1
1_005491,8192,5460,,,,,,0
1_006373,8192,5460,,,,,,0
1_017270,8192,5460,0.0,0.3979794,0.79483,0.014528833,0.013753889,1
1_001114,5472,3648,0.0,0.24420388,0.11315826,0.01895543,0.02926129,1
1_017267,8192,5460,0.0,0.011688026,0.3457775,0.013518385,0.013521658,1
1_004890,8192,5460,,,,,,0
1_000829,5472,3078,0.0,0.50087214,0.38591346,0.01177814,0.040896278,1
1_003829,8192,5460,,,,,,0
1_007506,8192,5460,,,,,,0
1_000832,5472,3078,,,,,,0
1_000847,5472,3078,0.0,0.26544043,0.09802063,0.011962182,0.023229089,1
1_004441,8192,5460,0.0,0.8850231,0.60218656,0.021708332,0.0146234585,1
1_005026,8192,5460,,,,,,0
1_003972,8192,5460,,,,,,0
1_007092,8192,5460,0.0,0.39067084,0.99565446,0.0066119884,0.0086911665,1
1_005899,8192,5460,,,,,,0
1_003256,8192,5460,,,,,,0
1_009321,8192,5460,0.0,0.4787838,0.71290326,0.019323498,0.024574423,1
1_004927,8192,5460,,,,,,0
1_006597,8192,5460,0.0,0.69234383,0.61318755,0.023057118,0.015770799,1
1_004069,8192,5460,,,,,,0
1_004258,8192,5460,,,,,,0
1_000398,5472,3648,0.0,0.23979035,0.9907321,0.014354592,0.017391106,1
1_004050,8192,5460,,,,,,0
1_005224,8192,5460,,,,,,0
1_007381,8192,5460,0.0,0.3228361,0.17419043,0.006611968,0.0109378295,1
1_005130,8192,5460,,,,,,0
1_003993,8192,5460,0.0,0.6564675,0.6417344,0.007856563,0.012996764,1
1_017436,8192,5460,0.0,0.37510225,0.51595217,0.014580212,0.014244631,1
1_004737,8192,5460,,,,,,0
1_000650,5472,3078,0.0,0.33409014,0.5106595,0.012899914,0.052746274,1
1_007008,8192,5460,0.0,0.9136295,0.448319,0.0130544165,0.009920374,1
1_009211,8192,5460,0.0,0.04066593,0.33375072,0.015088839,0.027726147,1
1_007840,8192,5460,0.0,0.83407617,0.9635067,0.0120372195,0.012972741,1
1_001385,5472,3648,0.0,0.38927314,0.042108398,0.013066345,0.034506243,1
1_005555,8192,5460,,,,,,0
1_007833,8192,5460,,,,,,0
1_007184,8192,5460,,,,,,0
1_001226,5472,3648,0.0,0.97275424,0.77260125,0.016747003,0.034230173,1
1_003125,8192,5460,,,,,,0
1_004717,8192,5460,,,,,,0
1_005724,8192,5460,,,,,,0
1_003736,8192,5460,,,,,,0
1_007747,8192,5460,0.0,0.5269386,0.27791265,0.013562974,0.015516459,1
1_007778,8192,5460,0.0,0.375217,0.71610826,0.0059338296,0.015007716,1
1_002997,8192,5460,,,,,,0
1_006348,8192,5460,0.0,0.6117429,0.37495413,0.007816569,0.01270504,1
1_005259,8192,5460,,,,,,0
1_005162,8192,5460,,,,,,0
1_002048,8192,5460,,,,,,0
1_003827,8192,5460,,,,,,0
1_009428,8192,5460,,,,,,0
1_005453,8192,5460,,,,,,0
1_003990,8192,5460,0.0,0.41383126,0.13063352,0.0067455554,0.012456345,1
1_007820,8192,5460,0.0,0.8993184,0.81278175,0.005425189,0.016279543,1
1_005075,8192,5460,,,,,,0
1_007377,8192,5460,,,,,,0
1_006219,8192,5460,0.0,0.33436123,0.5325372,0.015501069,0.011899117,1
1_002616,8192,5460,,,,,,0
1_007502,8192,5460,,,,,,0
1_006403,8192,5460,0.0,0.7953147,0.3995833,0.011358977,0.030524205,1
1_003273,8192,5460,0.0,0.28153527,0.004458825,0.0073765633,0.00891765,1
1_004256,8192,5460,,,,,,0
1_002771,8192,5460,0.0,0.3609589,0.2035235,0.020547945,0.020552963,1
1_004419,8192,5460,0.0,0.49147496,0.97754824,0.007382309,0.019872036,1
1_006646,8192,5460,,,,,,0
1_009182,8192,5460,0.0,0.07275313,0.77168125,0.01101994,0.017551433,1
1_006265,8192,5460,0.0,0.8431177,0.5672944,0.013902053,0.015770862,1
1_001244,5472,3648,,,,,,0
1_005513,8192,5460,,,,,,0
1_002222,8192,5460,0.0,0.46164384,0.1567655,0.01369863,0.017470019,1
1_006718,8192,5460,0.0,0.99502057,0.76184416,0.009958847,0.02492812,1
1_005808,8192,5460,,,,,,0
1_005525,8192,5460,,,,,,0
1_009497,8192,5460,0.0,0.8445222,0.65159196,0.0062571247,0.029544584,1
1_005888,8192,5460,,,,,,0
1_009219,8192,5460,0.0,0.05627163,0.22363943,0.01582686,0.009940217,1
1_000301,5472,3648,0.0,0.18897334,0.7608141,0.0134618655,0.019867104,1
1_007216,8192,5460,0.0,0.118417926,0.3958466,0.0061033587,0.006613572,1
1_001052,5472,3648,,,,,,0
1_017300,8192,5460,0.0,0.39465812,0.8502859,0.010002701,0.010683489,1
1_007071,8192,5460,,,,,,0
1_007748,8192,5460,0.0,0.52431077,0.45444432,0.013054375,0.015516491,1
1_017469,8192,5460,0.0,0.8434541,0.16990036,0.014410735,0.013735903,1
1_002660,8192,5460,0.0,0.89075345,0.5899192,0.017123288,0.016442372,1
1_004770,8192,5460,,,,,,0
1_005302,8192,5460,,,,,,0
1_002163,8192,5460,,,,,,0
1_007732,8192,5460,,,,,,0
1_002860,8192,5460,0.0,0.31214595,0.82129717,0.0122309225,0.019574301,1
1_004464,8192,5460,0.0,0.63587457,0.7534865,0.00951174,0.015460366,1
1_005545,8192,5460,,,,,,0
1_017168,8192,5460,,,,,,0
1_007291,8192,5460,0.0,0.7249172,0.5842902,0.009770711,0.014333872,1
1_004191,8192,5460,,,,,,0
1_000484,5472,3648,0.0,0.42448306,0.43486336,0.008097454,0.010489893,1
1_009091,8192,5460,0.0,0.81390417,0.44715378,0.009155023,0.021621319,1
1_006789,8192,5460,,,,,,0
1_017245,8192,5460,,,,,,0
1_002015,8192,5460,0.0,0.241098,0.38947302,0.010934822,0.014914765,1
1_003589,8192,5460,0.0,0.045547944,0.72865176,0.022602739,0.02260826,1
1_003371,8192,5460,,,,,,0
1_004838,8192,5460,,,,,,0
1_002525,8192,5460,,,,,,0
1_017472,8192,5460,0.0,0.7137404,0.09706165,0.012376174,0.010937838,1
1_017093,8192,5460,,,,,,0
1_001204,5472,3648,0.0,0.20440888,0.17263155,0.014538634,0.016839046,1
1_001284,5472,3648,0.0,0.5015894,0.9432476,0.009017604,0.021531912,1
1_003470,8192,5460,,,,,,0
1_007116,8192,5460,0.0,0.43810898,0.6819709,0.0069510266,0.010683427,1
1_005884,8192,5460,,,,,,0
1_005595,8192,5460,,,,,,0
1_005716,8192,5460,,,,,,0
1_003056,8192,5460,0.0,0.18400422,0.019137938,0.01803161,0.020905374,1
1_006388,8192,5460,0.0,0.5215607,0.4294211,0.017801406,0.022893146,1
1_006169,8192,5460,0.0,0.4060178,0.1287811,0.012884856,0.015516475,1
1_006355,8192,5460,0.0,0.047022086,0.40429172,0.016085515,0.01271586,1
1_017443,8192,5460,,,,,,0
1_003796,8192,5460,,,,,,0
1_003222,8192,5460,,,,,,0
1_017463,8192,5460,,,,,,0
1_017399,8192,5460,0.0,0.3080131,0.8779559,0.015427911,0.013227144,1
1_002949,8192,5460,,,,,,0
1_001206,5472,3648,0.0,0.21879587,0.65160394,0.014906689,0.018771375,1
1_007827,8192,5460,0.0,0.85956234,0.29413223,0.009663705,0.013227144,1
1_001196,5472,3648,0.0,0.4482144,0.6109841,0.017851224,0.026776837,1
1_001212,5472,3648,0.0,0.7545405,0.5241507,0.018955443,0.018495355,1
1_005751,8192,5460,,,,,,0
1_000530,5472,3648,0.0,0.42381924,0.46063605,0.008649578,0.015182737,1
1_005167,8192,5460,,,,,,0
1_004412,8192,5460,0.0,0.79048574,0.7908483,0.011724854,0.028993478,1
1_000685,5472,3078,,,,,,0
1_000621,5472,3078,,,,,,0
1_009342,8192,5460,,,,,,0
1_009407,8192,5460,0.0,0.35818395,0.5037436,0.013066374,0.024298336,1
1_005705,8192,5460,,,,,,0
1_004417,8192,5460,0.0,0.24230708,0.81846535,0.010577928,0.032515664,1
1_004125,8192,5460,0.0,0.5383558,0.35373983,0.017370123,0.021826562,1
1_003353,8192,5460,,,,,,0
1_007638,8192,5460,0.0,0.28922728,0.5187683,0.01051132,0.013481516,1
